rank,date,prediction_date,code,name,price,change_pct,score,context_source,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,volume_5_vs_20,close_above_ma20,ma5_gt_ma10,ma10_gt_ma20,near_high20_pct,above_low20_pct,up_days_5,volatility_10d,amplitude_1d,market_first_count,market_2plus_count,market_zt_count,prev_market_first_count,prev_market_2plus_count,prev_market_1to2_rate,open_gap_pct,open_gap_band_high,open_gap_band_mid,open_gap_band_low,open_to_close_pct,lower_wick_ratio,intraday_pullback_pct,open_position_in_day,amplitude_vs_20d,volume_vs_20d,near_limit_open,close_near_high
12,2026-09-23,2026-09-24,603991,领先股份,185.57,10.000000000000009,0.1402559763066618,previous_trading_day_state,10.000000000000009,3.197642086530972,1.83843705411042,2.865853658536577,39.44244063721067,1.0502724534567032,1,0,1,0.0,38.17572598659715,2,2.2583504456363843,10.702160909629782,32,12,44,36.0,23.0,0.08333333333333333,0.4801422643746278,0,0,1,9.474367293964958,0.19133937562940512,2.2931627542091437,0.19133937562940512,2.178590594300368,1.371463783278282,0,1
13,2026-09-23,2026-09-24,002989,中天精装,27.96,9.992132179386303,0.13656594213735457,previous_trading_day_state,9.992132179386303,15.061728395061724,18.47457627118643,17.47899159663866,19.999999999999996,1.6618003488008546,1,1,1,0.0,23.00923889133304,4,5.208584989652948,9.4062947067239,32,12,44,36.0,23.0,0.08333333333333333,0.3540519276160392,0,0,1,9.60407683261466,0.06844106463878445,0.7106198183971735,0.06844106463878445,2.0228084696080533,2.938121553856358,0,1
14,2026-09-23,2026-09-24,002819,东方中科,24.24,9.981851179673317,0.13508607786137344,previous_trading_day_state,9.981851179673317,13.271028037383182,13.271028037383182,7.925200356188777,16.988416988416976,1.016632436408081,1,1,1,0.0,15.98086124401914,4,3.546033859977743,10.932343234323428,32,12,44,36.0,23.0,0.08333333333333333,0.0,0,0,1,9.981851179673317,0.1698113207547168,2.0842982862436354,0.1698113207547168,3.3155382552454897,2.558875836647911,0,1
15,2026-09-23,2026-09-24,603124,江南新材,145.0,9.998482779547867,0.13383875839087656,previous_trading_day_state,9.998482779547867,9.367928797707027,9.599395313681015,12.56889993012964,14.308238076468282,1.0737069413514135,1,1,1,0.0,22.673434856175966,3,3.439308961921408,9.255172413793094,32,12,44,36.0,23.0,0.08333333333333333,0.0682749203459343,0,0,1,9.923432643469043,0.024590163934425067,0.2507979936160476,0.024590163934425067,1.4442595838094574,1.3182845235080314,0,1
16,2026-09-23,2026-09-24,600605,汇通能源,31.61,9.986082115518435,0.1290358831056225,previous_trading_day_state,9.986082115518435,17.947761194029855,21.623701423624485,14.861918604651159,19.689511548655815,1.5519833363832096,1,1,0,0.0,24.15553809897879,5,5.262183122287038,9.648845302119586,32,12,44,36.0,23.0,0.08333333333333333,0.6610995128740527,0,0,1,9.26374006221915,0.12131147540983636,1.2955182072829086,0.12131147540983636,2.3060984182754547,2.941309315861659,0,1
17,2026-09-23,2026-09-24,603067,振华股份,39.86,9.988962472406172,0.12800977103971523,previous_trading_day_state,9.988962472406172,13.431986340352875,12.567071448743295,3.8020833333333393,14.606095457159274,0.9354716666898621,1,1,1,0.0,21.896024464831786,2,3.3203217775345113,9.98494731560461,32,12,44,36.0,23.0,0.08333333333333333,0.16556291390728006,0,0,1,9.807162534435276,0.1055276381909535,1.1705685618728978,0.1055276381909535,1.7857873553764185,1.3798851757796453,0,1
18,2026-09-23,2026-09-24,002638,勤上股份,4.74,9.976798143851529,0.12624037580403413,previous_trading_day_state,9.976798143851529,11.792452830188683,14.769975786924938,10.747663551401864,5.3333333333333455,0.7850536762970309,1,1,0,0.0,18.204488778054873,4,4.097880650486709,10.759493670886071,32,12,44,36.0,23.0,0.08333333333333333,0.0,0,0,1,9.976798143851529,0.1568627450980377,1.8912529550827228,0.1568627450980377,2.3951016405686603,1.336281119139442,0,1
19,2026-09-23,2026-09-24,603949,雪龙集团,15.36,10.028653295128919,0.12323019808406208,previous_trading_day_state,10.028653295128919,10.742609949531357,12.44509516837482,6.740792216817226,9.871244635193133,0.92978550738494,1,1,0,0.0,13.94658753709197,3,3.2233138007617903,10.156249999999991,32,12,44,36.0,23.0,0.08333333333333333,-0.3581661891117527,0,0,1,10.42415528396836,0.0705128205128202,0.7971014492753614,0.0705128205128202,3.6870938462166487,1.647762984857263,0,1
20,2026-09-23,2026-09-24,002635,安洁科技,16.79,10.026212319790307,0.12227309835958293,previous_trading_day_state,10.026212319790307,12.382864792503344,13.14016172506738,13.599458728010827,8.884565499351481,1.0994067712429134,1,1,0,0.0,16.27423822714682,5,3.7724856898854346,9.05300774270399,32,12,44,36.0,23.0,0.08333333333333333,0.1965923984272644,0,0,1,9.810333551340754,0.013157894736841829,0.1309757694826441,0.013157894736841829,2.6975662271571546,2.3406492200507256,0,1
21,2026-09-23,2026-09-24,002633,申科股份,15.87,9.97920997920998,0.12011784111988556,previous_trading_day_state,9.97920997920998,12.553191489361692,13.681948424068757,7.593220338983042,8.698630136986306,1.4771016276880005,1,1,0,0.0,15.670553935860054,5,3.507543197509345,7.56143667296786,32,12,44,36.0,23.0,0.08333333333333333,4.712404712404705,0,0,1,5.029781601588357,0.3666666666666665,2.999318336741652,0.3666666666666665,2.599643244676457,4.107067604961609,0,1
22,2026-09-23,2026-09-24,002935,天奥电子,17.52,9.981167608286245,0.11930907153823256,previous_trading_day_state,9.981167608286245,9.774436090225546,8.214947498455816,10.606060606060597,11.948881789137378,1.4452151501249655,1,1,1,0.0,15.567282321899722,3,3.490874299308751,9.760273972602734,32,12,44,36.0,23.0,0.08333333333333333,0.439422473320783,0,0,1,9.499999999999996,0.11111111111111088,1.2017710309930374,0.11111111111111088,3.624946686575805,3.2477543951532857,0,1
23,2026-09-23,2026-09-24,000850,华茂股份,4.65,9.92907801418439,0.11930587386173491,previous_trading_day_state,9.92907801418439,11.778846153846168,15.099009900990112,9.411764705882364,3.3333333333333437,1.7982573762024532,1,1,0,0.0,16.541353383458656,4,3.7468759870575816,9.677419354838712,32,12,44,36.0,23.0,0.08333333333333333,-0.47281323877069736,0,0,1,10.451306413301676,0.02222222222222174,0.23809523809523725,0.02222222222222174,3.05235484336104,2.069933721858149,0,1
24,2026-09-23,2026-09-24,600230,沧州大化,14.82,10.022271714922049,0.11861193283845427,previous_trading_day_state,10.022271714922049,8.81057268722467,10.104011887072794,-1.002004008016033,4.292751583391974,0.8732723634912116,1,1,0,-3.3898305084745783,11.596385542168687,3,3.2250605443952662,10.391363022941977,32,12,44,36.0,23.0,0.08333333333333333,0.14847809948033142,0,0,1,9.859154929577475,0.13636363636363683,1.5813253012048278,0.13636363636363683,2.892535916248097,2.000975637281201,0,1
25,2026-09-23,2026-09-24,002937,兴瑞科技,30.13,10.003650967506372,0.11734716051263883,previous_trading_day_state,10.003650967506372,10.124269005847953,11.965811965811968,5.129099790648994,2.1702271956595576,1.1999265728228803,1,1,0,-6.166303332295242,11.965811965811968,5,2.942096277753774,11.28443411881845,32,12,44,36.0,23.0,0.08333333333333333,-0.40160642570280514,0,0,1,10.447214076246336,0.16176470588235323,2.0576131687242816,0.16176470588235323,2.40281961054373,3.0844345585916813,0,1
26,2026-09-23,2026-09-24,603937,丽岛新材,12.97,10.008481764206966,0.11651115645871853,previous_trading_day_state,10.008481764206966,12.100259291270522,13.672217353198945,7.724252491694372,9.267059814658808,1.1315479350327842,1,1,0,0.0,14.677276746242264,4,3.5184508303670046,10.17733230531997,32,12,44,36.0,23.0,0.08333333333333333,0.3392705682782049,0,0,1,9.636517328825022,0.13636363636363613,1.5450643776824036,0.13636363636363613,3.682234911869618,2.9467608509256404,0,1
27,2026-09-23,2026-09-24,002286,保龄宝,8.75,10.062893081761004,0.11452287814462443,previous_trading_day_state,10.062893081761004,13.636363636363624,13.784135240572159,-10.440122824974408,9.375,0.882772352290695,1,0,0,-10.440122824974408,14.080834419817467,3,5.055770596707351,10.171428571428567,32,12,44,36.0,23.0,0.08333333333333333,-0.5031446540880502,0,0,1,10.619469026548668,0.056179775280898694,0.6361323155216203,0.056179775280898694,2.3330751303380253,1.798708781138328,0,1
28,2026-09-23,2026-09-24,603222,济民健康,8.94,9.963099630996286,0.10700924400305328,previous_trading_day_state,9.963099630996286,15.05791505791505,15.653298835705032,9.963099630996286,8.36363636363635,1.5152851740070363,1,1,0,0.0,16.40625,4,3.9544986214027267,10.067114093959736,32,12,44,36.0,23.0,0.08333333333333333,-0.6150061500615145,0,0,1,10.64356435643563,0.04444444444444545,0.4975124378109541,0.04444444444444545,3.060895214661518,2.838445775431714,0,1
29,2026-09-23,2026-09-24,600653,申华控股,1.87,10.000000000000009,0.10666822360739006,previous_trading_day_state,10.000000000000009,10.000000000000009,10.000000000000009,5.649717514124308,8.092485549132956,1.4405225763019376,1,1,0,0.0,12.650602409638555,3,2.8623366184112613,9.62566844919787,32,12,44,36.0,23.0,0.08333333333333333,0.0,0,0,1,10.000000000000009,0.05555555555555555,0.591715976331364,0.05555555555555555,3.2438328267032785,2.8800136242047305,0,1
30,2026-09-23,2026-09-24,002426,胜利精密,2.96,10.03717472118959,0.1066482627321424,previous_trading_day_state,10.03717472118959,13.409961685823756,12.547528517110273,10.03717472118959,10.447761194029837,1.643713865718348,1,1,0,0.0,13.846153846153841,4,3.341863476781089,10.472972972972974,32,12,44,36.0,23.0,0.08333333333333333,-1.486988847583648,0,0,1,11.698113207547166,0.0,0.0,0.0,3.276259096851617,3.3443095185734975,0,1
31,2026-09-23,2026-09-24,002541,鸿路钢构,19.69,10.000000000000009,0.10359624007152382,previous_trading_day_state,10.000000000000009,5.803331542181622,7.7133479212253775,0.050813008130079496,-0.7560483870967638,1.243242814112455,1,0,0,-7.122641509433958,10.000000000000009,4,2.5774492315618165,9.751142712036573,32,12,44,36.0,23.0,0.08333333333333333,0.11173184357544663,0,0,1,9.877232142857139,0.07812500000000104,0.8441193021947235,0.07812500000000104,2.6940340756469983,2.684661060389418,0,1
32,2026-09-23,2026-09-24,600843,上工申贝,7.61,9.97109826589595,0.10198378739051381,previous_trading_day_state,9.97109826589595,10.610465116279077,11.094890510948918,5.110497237569067,7.637906647807635,1.479658372359715,1,1,0,0.0,11.747430249632895,4,2.9994275261435903,5.256241787122212,32,12,44,36.0,23.0,0.08333333333333333,4.7687861271676235,0,0,1,4.965517241379325,0.1,0.554785020804438,0.1,2.5478503589831125,4.299658169521981,0,1
